name,tweet text,tweet text (clean),label,token
Fakta IDN,"@IGNBagus07 Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",ignbagus sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['ignbagus', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
Martha,"@RumiYan32691138 @radixwp @PakkatDayak Perhatikan lbh dl pernyataanmu,knp masih terduga terbunuh,lha trus knp melarikan diri klo memang bukan teroris? Lihat aja kejadian kmrn yg dokter itu. Dan apakah nunggu ada bom bunuh diri dl baru ditangkap? Nunggu banyak korban dl gt maksudmu? Kmu yg mesti instropeksi diri. https://t.co/ao7L4o858b",rumiyan radixwp pakkatdayak perhatikan lebih dulu pernyataanmu kenapa masih terduga terbunuh lah terus kenapa melarikan diri kalo memang bukan teroris lihat saja kejadian kemarin yang dokter itu dan apakah menunggu ada bom bunuh diri dulu baru ditangkap menunggu banyak korban dulu begitu maksudmu kamu yang mesti instropeksi diri https t cowok ao l o b,1,"['rumiyan', 'radixwp', 'pakkatdayak', 'perhatikan', 'lebih', 'dulu', 'pernyataanmu', 'kenapa', 'masih', 'terduga', 'terbunuh', 'lah', 'terus', 'kenapa', 'melarikan', 'diri', 'kalo', 'memang', 'bukan', 'teroris', 'lihat', 'saja', 'kejadian', 'kemarin', 'yang', 'dokter', 'itu', 'dan', 'apakah', 'menunggu', 'ada', 'bom', 'bunuh', 'diri', 'dulu', 'baru', 'ditangkap', 'menunggu', 'banyak', 'korban', 'dulu', 'begitu', 'maksudmu', 'kamu', 'yang', 'mesti', 'instropeksi', 'diri', 'https', 't', 'cowok', 'ao', 'l', 'o', 'b']"
Kucing haji,"Tersangka teroris diberikan tindakan tegas karena memberikan perlawanan sehingga membahayakan masyarakat umum

#WaspadaJaringanJI
Cegah Paham Radikal https://t.co/hUrNpb89xn",tersangka teroris diberikan tindakan tegas karena memberikan perlawa sehingga membahayakan masyarakat umum waspadajaringanji cegah paham radikal https t cowok hurnpb xn,0,"['tersangka', 'teroris', 'diberikan', 'tindakan', 'tegas', 'karena', 'memberikan', 'perlawa', 'sehingga', 'membahayakan', 'masyarakat', 'umum', 'waspadajaringanji', 'cegah', 'paham', 'radikal', 'https', 't', 'cowok', 'hurnpb', 'xn']"
Mei Ladjar,"Kelompok Separatis Teroris Papua Adalah Sumber Utama Konflik dan Pembunuhan di Papua.! 
#PapuaAdalahKita
#DukungTNIPolriTegasDiPapua
#SemangatTumpasKSTPapua
#KKB_KelompokTeroris https://t.co/a8ZRGmCBwv",kelompok separatis teroris papua adalah sumber utama konflik dan pembunuhan di papua papuaadalahkita dukungtnipolritegasdipapua semangattumpaskstpapua kkb kelompokteroris https t cowok a zrgmcbwv,0,"['kelompok', 'separatis', 'teroris', 'papua', 'adalah', 'sumber', 'utama', 'konflik', 'dan', 'pembunuhan', 'di', 'papua', 'papuaadalahkita', 'dukungtnipolritegasdipapua', 'semangattumpaskstpapua', 'kkb', 'kelompokteroris', 'https', 't', 'cowok', 'a', 'zrgmcbwv']"
Fakta IDN,"@OposisiCerdas Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",oposisicerdas sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['oposisicerdas', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
amidoluigi,@BismaBara @pakaipeci @IpungLombok @IMCMushroom @FatihGaleh @s3ptawir4 @BWirawwn @MuflyAhmad1 @myputun @hidupmati1kali @luqman78 @V4r3zh_Dev @Muslim_AntiPKI2 @AcehSelatanSatu Densus 88 tembak mati terduga teroris tanpa senjata! Ngurus teroris KKB Papua ga berani,bismabara pakaipeci ipunglombok imcmushroom fatihgaleh s ptawir bwirawwn muflyahmad myputun hidupmati kali luqman v r zh dev muslim antipki acehselatansatu densus tembak mati terduga teroris tanpa senjata mengurus teroris kkb papua enggak berani,0,"['bismabara', 'pakaipeci', 'ipunglombok', 'imcmushroom', 'fatihgaleh', 's', 'ptawir', 'bwirawwn', 'muflyahmad', 'myputun', 'hidupmati', 'kali', 'luqman', 'v', 'r', 'zh', 'dev', 'muslim', 'antipki', 'acehselatansatu', 'densus', 'tembak', 'mati', 'terduga', 'teroris', 'tanpa', 'senjata', 'mengurus', 'teroris', 'kkb', 'papua', 'enggak', 'berani']"
Mei Ladjar,"Kelompok Separatis Teroris Papua Adalah Sumber Utama Konflik dan Pembunuhan di Papua.! 
#PapuaAdalahKita
#DukungTNIPolriTegasDiPapua
#SemangatTumpasKSTPapua
#KKB_KelompokTeroris https://t.co/hPhpUn4DGR",kelompok separatis teroris papua adalah sumber utama konflik dan pembunuhan di papua papuaadalahkita dukungtnipolritegasdipapua semangattumpaskstpapua kkb kelompokteroris https t cowok hphpun dgr,0,"['kelompok', 'separatis', 'teroris', 'papua', 'adalah', 'sumber', 'utama', 'konflik', 'dan', 'pembunuhan', 'di', 'papua', 'papuaadalahkita', 'dukungtnipolritegasdipapua', 'semangattumpaskstpapua', 'kkb', 'kelompokteroris', 'https', 't', 'cowok', 'hphpun', 'dgr']"
Fakta IDN,"@BudiKropos @MUIPusat Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",budikropos muipusat sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['budikropos', 'muipusat', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
masyarakat biasa,@nuzularham @detikcom Murid teroris 🤣,nuzularham detikcom murid teroris tertawa terbahak bahak,0,"['nuzularham', 'detikcom', 'murid', 'teroris', 'tertawa', 'terbahak', 'bahak']"
Fakta IDN,"@sugengescobar @agama_nusantara @yan_ka69 @KeplakN @DiposuroP @AswantGardapati @Mytrip19 @yan_widjaya @AntoniusCDN @syafniir Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",sugengescobar agama nusantara yan ka keplakn diposurop aswantgardapati mytrip yan widjaya antoniuscdn syafniir sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['sugengescobar', 'agama', 'nusantara', 'yan', 'ka', 'keplakn', 'diposurop', 'aswantgardapati', 'mytrip', 'yan', 'widjaya', 'antoniuscdn', 'syafniir', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
Fakta IDN,"@TeddGus @ReflyHZ Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",teddgus reflyhz sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['teddgus', 'reflyhz', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
Jeremy AS.03,"Waduhh ternyata ikut bikin rusuh alias chaos di Suriah🇸🇾 ternyata!

Berarti Densus 88 tdk salah dlm mengambil tindakan utk menghentikan dokter teroris itu! https://t.co/BtPRkPDb7Y",waduh ternyata ikut bikin rusuh alias chaos di suriah bendera suriah ternyata berarti densus tidak salah dalam mengambil tindakan untuk menghentikan dokter teroris itu https t cowok btprkpdb y,2,"['waduh', 'ternyata', 'ikut', 'bikin', 'rusuh', 'alias', 'chaos', 'di', 'suriah', 'bendera', 'suriah', 'ternyata', 'berarti', 'densus', 'tidak', 'salah', 'dalam', 'mengambil', 'tindakan', 'untuk', 'menghentikan', 'dokter', 'teroris', 'itu', 'https', 't', 'cowok', 'btprkpdb', 'y']"
Fakta IDN,"@PrinceCentauri Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",princecentauri sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['princecentauri', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
Jawa Pos Radar Solo,"Jagat dunia maya heboh dengan pengakuan seorang bernama Gus Arifin. Dimana pria ini mengaku pernah memiliki pengalaman buruk ketika menjadi tetangga dokter Sunardi.
#densus88 #teroris
https://t.co/UIVejLoBym",jagat dunia maya heboh dengan pengakuan seorang bernama gus arifin dimana pria ini mengaku pernah memiliki pengalaman buruk ketika menjadi tetangga dokter sunardi densus teroris https t cowok uivejlobym,0,"['jagat', 'dunia', 'maya', 'heboh', 'dengan', 'pengakuan', 'seorang', 'bernama', 'gus', 'arifin', 'dimana', 'pria', 'ini', 'mengaku', 'pernah', 'memiliki', 'pengalaman', 'buruk', 'ketika', 'menjadi', 'tetangga', 'dokter', 'sunardi', 'densus', 'teroris', 'https', 't', 'cowok', 'uivejlobym']"
Fakta IDN,"@aynie_ove Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",aynie ove sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['aynie', 'ove', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
Kakek 🔥 Bahenol,@PolsekTarub7 @BocaBauKencur Selalu tampil dimana ada teroris dikirim pulang ke pencipta,polsektarub bocabaukencur selalu tampil dimana ada teroris dikirim pulang ke pencipta,0,"['polsektarub', 'bocabaukencur', 'selalu', 'tampil', 'dimana', 'ada', 'teroris', 'dikirim', 'pulang', 'ke', 'pencipta']"
Fakta IDN,"@pelitabangsa45 Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",pelitabangsa sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['pelitabangsa', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
SatpamDunia,Teroris dr berbagai kalangan https://t.co/S6gaGFaE3L,teroris dari berbagai kalangan https t cowok s gagfae l,0,"['teroris', 'dari', 'berbagai', 'kalangan', 'https', 't', 'cowok', 's', 'gagfae', 'l']"
Fakta IDN,"@merdekadotcom Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",merdekadotcom sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['merdekadotcom', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
Fakta IDN,"@kumparan Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",kumparan sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['kumparan', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
🇮🇩 INDONESIA NUSANTARA 🇮🇩,"To : @__Sridiana_3va 
NIH KUMPULAN DAN DERETAN DOKTER TERORIS‼️

Saya berharap dirimu bukan dari bagian mereka juga‼️
.
.
.
@__AnakKolong
@TofaTofa_id
@ChusnulCh__
@LOVE_AG4EVER
@RD_4WR1212
@P3nj3l4j4h_id
@Miduk17
@soen_cak
@sami86pilang
@Aryprasetyo85
@_ekokuntadhi
.
. https://t.co/uxkkR52gPF",tapi sridiana va nih kumpulan dan deretan dokter teroris tanda seru ganda saya berharap dirimu bukan dari bagian mereka juga tanda seru ganda anakkolong tofatofa id chusnulch love ag ever rd wr p nj l j h id miduk soen cak sami pilang aryprasetyo ekokuntadhi https t cowok uxkkr gpf,0,"['tapi', 'sridiana', 'va', 'nih', 'kumpulan', 'dan', 'deretan', 'dokter', 'teroris', 'tanda', 'seru', 'ganda', 'saya', 'berharap', 'dirimu', 'bukan', 'dari', 'bagian', 'mereka', 'juga', 'tanda', 'seru', 'ganda', 'anakkolong', 'tofatofa', 'id', 'chusnulch', 'love', 'ag', 'ever', 'rd', 'wr', 'p', 'nj', 'l', 'j', 'h', 'id', 'miduk', 'soen', 'cak', 'sami', 'pilang', 'aryprasetyo', 'ekokuntadhi', 'https', 't', 'cowok', 'uxkkr', 'gpf']"
Fakta IDN,"@geloraco Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",geloraco sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['geloraco', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
Fakta IDN,"@HurryKoRn @Helmi_Felis @fadlizon Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",hurrykorn helmi felis fadlizon sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['hurrykorn', 'helmi', 'felis', 'fadlizon', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
✨🇮🇩𝕁𝕒𝕔𝕜𝕔𝕙𝕦𝕜 🇮🇩🇮🇩,"Beruntung aku ngga sempat di suntik mati sama dokter teroris... 
.
.
Adakah yg lain???? https://t.co/tvq8ulSM80",beruntung aku enggak sempat di suntik mati sama dokter teroris adakah yang lain https t cowok tvq ulsm ,0,"['beruntung', 'aku', 'enggak', 'sempat', 'di', 'suntik', 'mati', 'sama', 'dokter', 'teroris', 'adakah', 'yang', 'lain', 'https', 't', 'cowok', 'tvq', 'ulsm']"
🅤🅒🅔🅝🅖 🅚🅐🅜🅟🅤🅝🅖,@OmBregas1 Teman teroris tetep bela teroris. Walau dg jalan apapun. Paham kan?,ombregas teman teroris tetap bela teroris walau dengan jalan apapun paham kan,0,"['ombregas', 'teman', 'teroris', 'tetap', 'bela', 'teroris', 'walau', 'dengan', 'jalan', 'apapun', 'paham', 'kan']"
Pemuda Perindu Surga,"Orang macem ini harus segera di amankan dan ditindak tegas

Pemecah persatuan umat berAgama
Rasis sangat pernyataanya

Pesantren tempat asal teroris katanya.
Dah kelewatan ini 
@hnurwahid @Fahrihamzah @BuronanMabes @SBYudhoyono @MprAldo https://t.co/jzjxiAZtns",orang macam ini harus segera di amankan dan ditindak tegas pemecah persatuan umat beragama rasis sangat pernyataanya pesantren tempat asal teroris katanya deh kelewatan ini hnurwahid fahrihamzah buromabes sbyudhoyono mpraldo https t cowok jzjxiaztns,0,"['orang', 'macam', 'ini', 'harus', 'segera', 'di', 'amankan', 'dan', 'ditindak', 'tegas', 'pemecah', 'persatuan', 'umat', 'beragama', 'rasis', 'sangat', 'pernyataanya', 'pesantren', 'tempat', 'asal', 'teroris', 'katanya', 'deh', 'kelewatan', 'ini', 'hnurwahid', 'fahrihamzah', 'buromabes', 'sbyudhoyono', 'mpraldo', 'https', 't', 'cowok', 'jzjxiaztns']"
Camelaila,@StefanusIwan82 @PakkatDayak Kalo yg pasok senjata teroris mao diapain? korbannya terus²an bertambah baik sipil maupun aparat https://t.co/MBJ2k4Tdy2,stefanusiwan pakkatdayak kalo yang pasok senjata teroris mau diapakan korbannya terus²an bertambah baik sipil maupun aparat https t cowok mbj k tdy ,0,"['stefanusiwan', 'pakkatdayak', 'kalo', 'yang', 'pasok', 'senjata', 'teroris', 'mau', 'diapakan', 'korbannya', 'terus', '²', 'an', 'bertambah', 'baik', 'sipil', 'maupun', 'aparat', 'https', 't', 'cowok', 'mbj', 'k', 'tdy']"
Camelaila,@GioMr8 @PakkatDayak Kalo yg pasok senjata teroris mao diapain? korbannya terus²an bertambah baik sipil maupun aparat https://t.co/MBJ2k4Tdy2,giomr pakkatdayak kalo yang pasok senjata teroris mau diapakan korbannya terus²an bertambah baik sipil maupun aparat https t cowok mbj k tdy ,0,"['giomr', 'pakkatdayak', 'kalo', 'yang', 'pasok', 'senjata', 'teroris', 'mau', 'diapakan', 'korbannya', 'terus', '²', 'an', 'bertambah', 'baik', 'sipil', 'maupun', 'aparat', 'https', 't', 'cowok', 'mbj', 'k', 'tdy']"
Fakta IDN,"@soen_cak Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",soen cak sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['soen', 'cak', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
Fakta IDN,"@Tan_Mar3M Sebut Kaum Radikal Berasal Dari Pesantren, Pendeta Ini Juga Minta Kementerian Agama Hapus 300 Ayat Al-Qur'an #Islamophobia
#PrayForDokterSunardi #teroris
#Pendeta #KadrunAliranSesat https://t.co/YuuUdaZIyg",tan mar m sebut kaum radikal berasal dari pesantren pendeta ini juga meminta kementerian agama hapus ayat al qur an islamophobia prayfordoktersunardi teroris pendeta kadrunaliransesat https t cowok yuuudaziyg,0,"['tan', 'mar', 'm', 'sebut', 'kaum', 'radikal', 'berasal', 'dari', 'pesantren', 'pendeta', 'ini', 'juga', 'meminta', 'kementerian', 'agama', 'hapus', 'ayat', 'al', 'qur', 'an', 'islamophobia', 'prayfordoktersunardi', 'teroris', 'pendeta', 'kadrunaliransesat', 'https', 't', 'cowok', 'yuuudaziyg']"
